Id,Label,timeset,modularity_class,indegree,outdegree,Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
YonhapNews,YonhapNews,,5,1,0,1,0.001721,0,0,0,0
Aafiamovement,Aafiamovement,,26,1,0,1,0.083867,0,0,0,0
tawheed4all,tawheed4all,,27,1,0,1,0.004834,0,0,0,0
IWantDollars,IWantDollars,,8,6,0,6,0.169665,0,0,0,0
HAMZA35209826,HAMZA35209826,,15,1,0,1,0.002808,0,0,0,0
_sakkora_,_sakkora_,,26,1,0,1,0.083867,0,0,0,0
milietweet,milietweet,,26,1,0,1,0.083867,0,0,0,0
Sta_92,Sta_92,,5,1,0,1,0.002808,0,0,0,0
136BintRoses,136BintRoses,,28,1,0,1,0.003199,0,0,0,0
OneRadex,OneRadex,,26,1,0,1,0.083867,0,0,0,0
khanasury,khanasury,,21,1,0,1,0.070325,0,0,0,0
Macqal_1,Macqal_1,,3,1,0,1,0.002567,0,0,0,0
ilm_aml,ilm_aml,,20,1,0,1,0.006053,0,0,0,0
55Umm_C,55Umm_C,,13,1,0,1,0.046761,0,0,0,0
Deliverance202,Deliverance202,,7,1,0,1,0.090381,0,0,0,0
AdamHasakah112,AdamHasakah112,,2,1,0,1,0.001721,0,0,0,0
AssadistExposed,AssadistExposed,,13,1,0,1,0.001721,0,0,0,0
Almasyriqie,Almasyriqie,,26,1,0,1,0.083867,0,0,0,0
DailyStarLeb,DailyStarLeb,,7,3,0,3,0.215811,0,0,0,0
Abu26H7,Abu26H7,,22,1,0,1,0.004981,0,0,0,0
businessinsider,businessinsider,,14,2,0,2,0.108744,0,0,0,0
AFP,AFP,,20,12,0,12,0.460236,0,0,0,0
dailystarleb,dailystarleb,,11,1,0,1,0.012813,0,0,0,0
VSOForever,VSOForever,,26,1,0,1,0.083867,0,0,0,0
F4Sham,F4Sham,,13,9,0,9,0.296546,0,0,0,0
thevictoryseri4,thevictoryseri4,,10,2,0,2,0.004529,0,0,0,0
one_bad_cat1,one_bad_cat1,,9,1,0,1,0.002808,0,0,0,0
f__hosainy__f,f__hosainy__f,,17,1,0,1,0.001721,0,0,0,0
selmanalkaisy,selmanalkaisy,,14,1,0,1,0.029711,0,0,0,0
Abu_Itaqillah,Abu_Itaqillah,,20,1,0,1,0.006053,0,0,0,0
MaghrebiRDC,MaghrebiRDC,,21,5,0,5,0.117178,0,0,0,0
MaxBoot,MaxBoot,,28,2,0,2,0.073524,0,0,0,0
WhiteCat_7,WhiteCat_7,,15,0,64,64,0,6,0.304768,0.350455,0
NorthernStork,NorthernStork,,25,11,0,11,0.660686,0,0,0,0
Alkanz,Alkanz,,26,1,0,1,0.083867,0,0,0,0
abumuhammadkurd,abumuhammadkurd,,8,1,0,1,0.001721,0,0,0,0
adelani0la,adelani0la,,21,1,0,1,0.070325,0,0,0,0
Hjrah_Jhad_13,Hjrah_Jhad_13,,28,4,0,4,0.081994,0,0,0,0
ForeignPolicy,ForeignPolicy,,8,4,0,4,0.090721,0,0,0,0
LongWarJournal,LongWarJournal,,24,1,0,1,0.003412,0,0,0,0
bretttorden,bretttorden,,19,1,0,1,0.011101,0,0,0,0
IHateAlSaud,IHateAlSaud,,3,1,0,1,0.001721,0,0,0,0
klakishin6,klakishin6,,11,1,0,1,0.012813,0,0,0,0
loveconcursall,loveconcursall,,26,1,0,1,0.083867,0,0,0,0
wa2lhamsho,wa2lhamsho,,23,1,0,1,0.166677,0,0,0,0
StrangerAkh,StrangerAkh,,13,2,0,2,0.121781,0,0,0,0
injustcef,injustcef,,11,1,0,1,0.012813,0,0,0,0
SurfWatchLabs,SurfWatchLabs,,11,1,0,1,0.012813,0,0,0,0
PakCricketPK,PakCricketPK,,27,1,0,1,0.004834,0,0,0,0
elizondogabriel,elizondogabriel,,25,1,0,1,0.026466,0,0,0,0
92marwann,92marwann,,26,1,0,1,0.083867,0,0,0,0
TawheedNetwrk,TawheedNetwrk,,3,1,0,1,0.001721,0,0,0,0
baqiya58,baqiya58,,5,1,0,1,0.002808,0,0,0,0
spacejihadi,spacejihadi,,21,4,0,4,0.10411,0,0,0,0
PeterTatchell,PeterTatchell,,24,1,0,1,0.003412,0,0,0,0
ja4b_,ja4b_,,23,1,0,1,0.166677,0,0,0,0
thedailybeast,thedailybeast,,8,5,0,5,0.208996,0,0,0,0
borzou,borzou,,24,2,0,2,0.087279,0,0,0,0
TheHackersNews,TheHackersNews,,17,1,0,1,0.003894,0,0,0,0
IbnSalah,IbnSalah,,26,1,0,1,0.083867,0,0,0,0
ye_wenjie,ye_wenjie,,26,1,0,1,0.083867,0,0,0,0
DefenseUnits,DefenseUnits,,23,1,0,1,0.166677,0,0,0,0
tomjery46,tomjery46,,27,2,0,2,0.012377,0,0,0,0
Jazrawi_Brusels,Jazrawi_Brusels,,19,1,0,1,0.018533,0,0,0,0
_observer006,_observer006,,23,1,0,1,0.166677,0,0,0,0
steadygoing,steadygoing,,21,1,0,1,0.070325,0,0,0,0
Pyjama45,Pyjama45,,26,1,0,1,0.083867,0,0,0,0
RSS_40,RSS_40,,7,1,0,1,0.090381,0,0,0,0
bygmillion,bygmillion,,26,1,0,1,0.083867,0,0,0,0
BILD,BILD,,7,1,0,1,0.165638,0,0,0,0
CarolinaJose19,CarolinaJose19,,15,1,0,1,0.001721,0,0,0,0
MENASTREAM,MENASTREAM,,24,2,0,2,0.087279,0,0,0,0
BintRosie34,BintRosie34,,5,1,0,1,0.002808,0,0,0,0
RasAlGhul321,RasAlGhul321,,6,2,0,2,0.038748,0,0,0,0
AlHabshi15,AlHabshi15,,13,2,0,2,0.004288,0,0,0,0
TauhidWalHadid,TauhidWalHadid,,20,1,0,1,0.006053,0,0,0,0
husnisalaaan,husnisalaaan,,15,1,0,1,0.001721,0,0,0,0
ayishabaloch,ayishabaloch,,27,1,0,1,0.004834,0,0,0,0
MaV_7778,MaV_7778,,22,1,0,1,0.001721,0,0,0,0
AYAH,AYAH,,20,1,0,1,0.006053,0,0,0,0
perrycammack,perrycammack,,5,1,0,1,0.001721,0,0,0,0
_Husaaam,_Husaaam,,23,1,0,1,0.166677,0,0,0,0
SaiyanSyrian,SaiyanSyrian,,26,1,0,1,0.083867,0,0,0,0
newsinai24,newsinai24,,25,1,0,1,0.026466,0,0,0,0
Le_Consultant_,Le_Consultant_,,25,1,0,1,0.044557,0,0,0,0
Salig08,Salig08,,20,1,0,1,0.003153,0,0,0,0
BusharAlsadAss,BusharAlsadAss,,26,1,0,1,0.083867,0,0,0,0
12kl5Kl5,12kl5Kl5,,23,1,0,1,0.166677,0,0,0,0
aloudnada1,aloudnada1,,3,1,0,1,0.001721,0,0,0,0
AdamHasakah19,AdamHasakah19,,13,1,0,1,0.046761,0,0,0,0
TheNatlInterest,TheNatlInterest,,26,1,0,1,0.083867,0,0,0,0
newsdigest2016,newsdigest2016,,23,1,0,1,0.166677,0,0,0,0
CasaOum,CasaOum,,20,1,0,1,0.003153,0,0,0,0
AdamHasakah17,AdamHasakah17,,24,2,0,2,0.073737,0,0,0,0
brrreaking_news,brrreaking_news,,11,1,0,1,0.012813,0,0,0,0
StrangerBro2,StrangerBro2,,6,1,0,1,0.033913,0,0,0,0
Quart_Monde,Quart_Monde,,26,1,0,1,0.083867,0,0,0,0
c0n0fj1had4_,c0n0fj1had4_,,27,0,11,11,0,1,1,1,0
nayes110,nayes110,,26,1,0,1,0.083867,0,0,0,0
MyIraq,MyIraq,,8,1,0,1,0.002808,0,0,0,0
KhateebAlUmawi,KhateebAlUmawi,,20,6,0,6,0.211988,0,0,0,0
Tawheed4all,Tawheed4all,,13,5,0,5,0.137179,0,0,0,0
desolder_pump,desolder_pump,,21,2,0,2,0.154192,0,0,0,0
DawlaWitness11,DawlaWitness11,,8,2,32,34,0.035634,7,0.242256,0.270788,0.000121
AbuKhaledSham,AbuKhaledSham,,25,1,0,1,0.004386,0,0,0,0
_Qareeban,_Qareeban,,19,2,0,2,0.020254,0,0,0,0
MaghrebiSP,MaghrebiSP,,11,1,0,1,0.012813,0,0,0,0
Trendulkar,Trendulkar,,27,1,0,1,0.004834,0,0,0,0
DeptofDefense,DeptofDefense,,7,1,0,1,0.090381,0,0,0,0
statedeptspox,statedeptspox,,13,2,0,2,0.168398,0,0,0,0
MENAanalyst,MENAanalyst,,24,1,0,1,0.003412,0,0,0,0
Aljumaily70M,Aljumaily70M,,23,1,0,1,0.166677,0,0,0,0
NwrowseR,NwrowseR,,19,1,0,1,0.018083,0,0,0,0
insensibles79,insensibles79,,13,1,0,1,0.046761,0,0,0,0
xaviservitja,xaviservitja,,21,1,0,1,0.070325,0,0,0,0
RamiAlLolah,RamiAlLolah,,23,51,282,333,0.926191,6,0.332902,0.426184,0.005751
melvynlion,melvynlion,,9,1,78,79,0.002808,6,0.308634,0.362103,0
abdullahawez,abdullahawez,,11,1,0,1,0.012813,0,0,0,0
ksteeff,ksteeff,,21,1,0,1,0.070325,0,0,0,0
DeutscheWelle,DeutscheWelle,,26,1,0,1,0.083867,0,0,0,0
AdamHasakah69,AdamHasakah69,,7,1,0,1,0.090381,0,0,0,0
mini_abu,mini_abu,,13,2,0,2,0.117086,0,0,0,0
BintSand_,BintSand_,,20,1,0,1,0.003153,0,0,0,0
kayadam15,kayadam15,,2,3,0,3,0.009495,0,0,0,0
PemburuMimpi_ID,PemburuMimpi_ID,,2,1,0,1,0.002567,0,0,0,0
MrAlMubarak,MrAlMubarak,,17,1,0,1,0.001721,0,0,0,0
LightEpisodesss,LightEpisodesss,,10,2,0,2,0.003442,0,0,0,0
BinAmhdAbdILlAh,BinAmhdAbdILlAh,,26,1,0,1,0.083867,0,0,0,0
GeorgeXXXX1,GeorgeXXXX1,,21,1,0,1,0.070325,0,0,0,0
JimKim_WBG,JimKim_WBG,,19,1,0,1,0.018083,0,0,0,0
wwayyf44rer,wwayyf44rer,,13,9,0,9,0.111049,0,0,0,0
YallaIr7al,YallaIr7al,,21,1,0,1,0.070325,0,0,0,0
sarahlee1429,sarahlee1429,,28,2,0,2,0.005615,0,0,0,0
lesoir,lesoir,,13,1,0,1,0.046761,0,0,0,0
GabrielElmurz,GabrielElmurz,,26,1,0,1,0.083867,0,0,0,0
y13_v2,y13_v2,,13,1,0,1,0.046761,0,0,0,0
murphy7087,murphy7087,,23,1,0,1,0.166677,0,0,0,0
chupachup8,chupachup8,,26,1,0,1,0.083867,0,0,0,0
MichaelVaughan,MichaelVaughan,,27,1,0,1,0.004834,0,0,0,0
DawltnaMansoura,DawltnaMansoura,,26,1,0,1,0.083867,0,0,0,0
Mosul_05,Mosul_05,,8,1,0,1,0.001721,0,0,0,0
YazeedDhardaa25,YazeedDhardaa25,,5,1,40,41,0.002808,7,0.252771,0.293667,0
Jazrawi_Halab,Jazrawi_Halab,,21,2,0,2,0.022859,0,0,0,0
Abu268H,Abu268H,,22,1,0,1,0.001721,0,0,0,0
AlkhaleejOnline,AlkhaleejOnline,,7,1,0,1,0.090381,0,0,0,0
OmarKhattabHar1,OmarKhattabHar1,,19,1,0,1,0.018533,0,0,0,0
rahimred1,rahimred1,,3,1,0,1,0.001721,0,0,0,0
MousaAlomar,MousaAlomar,,25,6,0,6,0.350089,0,0,0,0
klaushimusta,klaushimusta,,21,1,0,1,0.070325,0,0,0,0
Strateeeegy,Strateeeegy,,19,1,0,1,0.018533,0,0,0,0
ZeddRebel,ZeddRebel,,26,1,0,1,0.083867,0,0,0,0
scholarsofhaq10,scholarsofhaq10,,28,2,0,2,0.037808,0,0,0,0
infos140,infos140,,13,2,0,2,0.130628,0,0,0,0
Akhistocrate,Akhistocrate,,26,1,0,1,0.083867,0,0,0,0
backto66,backto66,,22,1,0,1,0.004981,0,0,0,0
JustASIave,JustASIave,,9,1,0,1,0.002808,0,0,0,0
Sarbarzi,Sarbarzi,,6,1,0,1,0.033913,0,0,0,0
Al_Fatih_18,Al_Fatih_18,,3,1,0,1,0.001721,0,0,0,0
Al_Salol_Dooks,Al_Salol_Dooks,,4,1,0,1,0.001721,0,0,0,0
afren_kha,afren_kha,,17,2,0,2,0.005615,0,0,0,0
Thawrafikriya,Thawrafikriya,,26,1,0,1,0.083867,0,0,0,0
BassamJaara,BassamJaara,,14,3,0,3,0.286769,0,0,0,0
MEMRIReports,MEMRIReports,,19,1,0,1,0.011101,0,0,0,0
Sungmanitu58,Sungmanitu58,,7,1,0,1,0.090381,0,0,0,0
DeadmanMax,DeadmanMax,,26,1,0,1,0.083867,0,0,0,0
HaythamSayfadd1,HaythamSayfadd1,,8,2,0,2,0.036721,0,0,0,0
timosmanhaha,timosmanhaha,,17,2,0,2,0.072046,0,0,0,0
Asadafghan313,Asadafghan313,,7,1,0,1,0.090381,0,0,0,0
abubakerdimshqi,abubakerdimshqi,,3,0,64,64,0,1,1,1,0
